331,125,278
224,122,-511
821,135,711
514,422,605
306,754,174
857,604,115
640,765,319
259,490,987
639,-461,75
597,892,564
72,836,88
363,555,822
605,189,247
27,17,137
982,370,855
764,416,501
237,396,656
583,443,765
143,854,-448
574,429,601
554,692,637
613,-639,383
991,804,682
242,818,688
429,150,101
302,614,519
810,652,989
612,105,262
781,669,781
133,793,554
716,489,222
353,792,597
87,983,112
214,-380,535
662,895,446
763,333,895
938,114,41
341,683,334
56,323,472
799,35,686
716,282,313
992,426,326
401,773,167
760,606,175
966,87,515
357,369,511
558,175,571
934,659,764
559,993,20
181,-76,484
944,468,142
987,947,292
623,77,479
174,197,962
477,746,790
503,163,480
902,663,103
705,145,966
705,357,691
460,215,412
805,723,966
270,906,993
674,550,120
412,706,-989
284,659,-885
431,538,890
425,725,219
444,681,492
3,884,-184
876,363,822
999,223,127
233,569,317
421,198,653
278,933,704
2,120,276
820,561,6
295,218,888
86,927,189
958,229,179
891,364,801
790,974,241
552,975,827
606,826,272
585,144,-156
415,789,999
347,644,227
353,543,653
666,605,370
309,29,755
632,166,308
-806,350,529
635,318,42
942,907,413
-707,807,341
315,372,816
72,431,327
685,933,424
706,34,158
10,-210,353
460,732,256
611,227,420
702,64,455
311,927,516
600,587,518
-79,382,606
662,456,515
-962,439,571
127,48,493
439,969,903
902,799,55
273,190,428
63,-565,749
243,374,108
253,484,494
505,916,784
930,707,754
969,557,933
32,387,713
179,460,247
367,485,83
910,965,770
246,838,19
180,893,238
205,479,371
190,287,414
854,36,982
273,388,985
606,383,455
780,277,812
764,608,430
594,411,593
877,-376,95
444,334,765
696,361,756
376,972,477
-673,347,907
905,494,659
416,415,510
900,199,859
391,832,901
906,851,878
467,692,550
-707,255,796
651,605,181
596,973,930
504,409,567
85,310,177
719,-623,71
276,281,204
871,676,696
655,797,141
819,661,73
540,419,730
238,308,473
340,953,19
139,603,310
622,203,442
584,381,625
408,343,705
605,195,111
192,947,973
498,340,522
760,782,174
69,920,106
774,233,940
793,221,298
481,267,479
-690,585,700
163,59,710
249,562,7
204,9,711
12,748,717
440,521,106
383,890,248
490,588,1
875,978,462
259,355,627
677,60,814
861,40,162
462,17,812
123,935,225
541,300,593
519,275,453
212,580,260
862,494,198
906,709,229
857,550,328
-515,747,23
17,625,536
443,621,468
776,350,675
855,668,321
976,784,-146
672,254,696
389,164,510
204,454,655
577,916,247
103,244,972
895,506,733
488,13,937
538,958,-693
546,506,567
379,637,81
946,317,496
30,24,625
162,145,694
718,3,17
630,588,562
491,810,274
291,295,184
216,19,474
793,481,732
90,337,-470
282,574,267
689,311,4
561,945,679
313,680,769
933,726,634
154,141,840
367,575,882
276,901,504
310,303,592
172,228,286
690,701,908
819,587,967
422,-141,828
392,95,89
41,175,479
613,390,666
153,533,147
558,345,169
927,692,783
415,430,162
847,855,573
590,332,514
630,852,494
206,719,249
175,-114,450
288,706,900
27,2,234
520,221,957
675,972,994
259,687,112
961,749,391
46,486,958
406,27,698
968,218,621
509,309,-342
582,958,602
222,641,262
388,767,303
101,913,125
967,531,441
695,115,296
515,111,281
33,388,118
142,393,632
803,981,812
134,259,60
286,194,989
946,134,121
855,956,139
929,115,446
28,280,155
647,412,443
959,336,248
621,273,117
725,957,513
193,171,780
948,933,309
313,430,383
758,470,928
12,40,568
615,152,175
73,210,564
218,306,632
152,243,90
436,173,714
127,571,356
6,788,474
147,578,592
617,752,720
500,591,946
899,212,-378
853,219,749
865,659,998
452,98,196
298,32,518
971,205,990
260,539,190
556,192,262
419,147,869
563,395,-519
397,705,955
107,686,372
270,827,376
618,129,879
804,284,901
441,347,789
791,759,246
647,447,822
524,392,503
775,15,327
93,448,699
833,493,650
949,294,386
68,888,309
940,407,245
464,366,991
725,578,821
868,193,131
318,212,691
814,698,8
112,348,920
19,81,865
418,355,283
842,-791,488
40,680,571
-426,503,860
612,86,334
655,822,591
5,700,698
649,223,91
463,403,367
512,274,388
104,681,50
571,509,609
682,625,143
571,367,362
508,732,884
582,178,370
301,318,23
162,25,532
371,544,383
95,540,234
23,996,647
869,491,185
460,594,559
926,320,181
824,895,-789
785,182,879
824,177,673
730,166,377
139,-79,538
52,518,904
347,111,85
321,988,542
926,431,456
643,985,435
591,983,523
404,623,155
727,8,275
840,332,884
350,99,310
894,39,333
211,682,30
505,-852,384
626,630,224
634,165,338
878,356,308
932,944,809
867,72,210
728,553,426
299,373,555
244,83,-341
695,966,406
116,262,714
271,217,957
580,382,632
436,293,981
985,683,349
980,595,497
84,937,106
796,676,473
982,438,-797
228,-875,763
34,915,818
529,948,754
695,455,475
640,783,314
975,240,755
430,642,-600
239,215,80
33,781,894
-989,475,7
705,911,-812
351,514,17
921,909,15
-403,329,892
152,734,600
730,757,-112
841,23,674
489,344,353
526,345,54
597,299,950
901,71,657
628,78,803
754,923,458
760,615,273
393,314,615
899,98,639
318,303,573
33,901,406
848,32,162
481,568,299
871,410,462
132,625,830
501,234,-505
-615,525,565
